graph_id,target_id,neighborhood_name,node_id,is_target,dx_m,dy_m,euclidean_distance_m,network_distance_m,population_density,ses_index,car_commute_ratio,children_per_capita,elderly_ratio,unemployment_rate,student_ratio,walking_ratio,cycling_ratio,public_transport_ratio,two_wheelers_ratio,retired_ratio,permanent_employment_ratio,temporary_employment_ratio,median_income,poverty_rate,working_age_ratio,building_density,building_count,average_building_levels,floor_area_per_capita,service_count_education_15min,service_count_entertainment_15min,service_count_grocery_15min,service_count_health_15min,service_count_posts_and_banks_15min,service_count_parks_15min,service_count_sustenance_15min,service_count_shops_15min,intersection_density,average_block_length,pedestrian_street_ratio,sidewalk_presence,target_prob_0,target_prob_1,target_prob_2,target_prob_3,target_prob_4,target_prob_5,target_prob_6,target_prob_7
g_0,0,Bédier–Oudiné (13e),48,0,-600.0,299.9999999990687,670.8203932495204,670.8203932495204,10551.067,0.2640885,0.090329476,0.13534543,0.15262356,0.17398164,0.1111375,0.03254316,0.021354884,0.7550424,0.015333929,0.16818848,0.7984033,0.12538405,20520.0,22.516666,0.712031,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.10349428,4.139925e-06,0.26964378,0.26964378,0.013353284,0.0984588,0.2123539,0.033047993
g_0,0,Bédier–Oudiné (13e),49,0,-600.0,399.9999999990687,721.1102550922812,721.1102550922812,10551.067,0.2640885,0.090329476,0.13534543,0.15262356,0.17398164,0.1111375,0.03254316,0.021354884,0.7550424,0.015333929,0.16818848,0.7984033,0.12538405,20520.0,22.516666,0.712031,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.10349428,4.139925e-06,0.26964378,0.26964378,0.013353284,0.0984588,0.2123539,0.033047993
g_0,0,Bédier–Oudiné (13e),50,0,-600.0,499.99999999813735,781.024967589473,781.024967589473,10551.067,0.2640885,0.090329476,0.13534543,0.15262356,0.17398164,0.1111375,0.03254316,0.021354884,0.7550424,0.015333929,0.16818848,0.7984033,0.12538405,20520.0,22.516666,0.712031,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10349428,4.139925e-06,0.26964378,0.26964378,0.013353284,0.0984588,0.2123539,0.033047993
g_0,0,Bédier–Oudiné (13e),51,0,-600.0,599.9999999981374,848.5281374225399,848.5281374225399,10551.067,0.2640885,0.090329476,0.13534543,0.15262356,0.17398164,0.1111375,0.03254316,0.021354884,0.7550424,0.015333929,0.16818848,0.7984033,0.12538405,20520.0,22.516666,0.712031,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10349428,4.139925e-06,0.26964378,0.26964378,0.013353284,0.0984588,0.2123539,0.033047993
g_0,0,Bédier–Oudiné (13e),52,0,-600.0,699.9999999990687,921.9544457285816,921.9544457285816,10551.067,0.2640885,0.090329476,0.13534543,0.15262356,0.17398164,0.1111375,0.03254316,0.021354884,0.7550424,0.015333929,0.16818848,0.7984033,0.12538405,20520.0,22.516666,0.712031,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10349428,4.139925e-06,0.26964378,0.26964378,0.013353284,0.0984588,0.2123539,0.033047993
g_0,0,Bédier–Oudiné (13e),53,0,-600.0,799.9999999990687,999.9999999992549,999.9999999992549,10551.067,0.2640885,0.090329476,0.13534543,0.15262356,0.17398164,0.1111375,0.03254316,0.021354884,0.7550424,0.015333929,0.16818848,0.7984033,0.12538405,20520.0,22.516666,0.712031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10349428,4.139925e-06,0.26964378,0.26964378,0.013353284,0.0984588,0.2123539,0.033047993
g_0,0,Bédier–Oudiné (13e),54,0,-500.0,-800.0000000009313,943.3981132064501,943.3981132064501,10551.067,0.2640885,0.090329476,0.13534543,0.15262356,0.17398164,0.1111375,0.03254316,0.021354884,0.7550424,0.015333929,0.16818848,0.7984033,0.12538405,20520.0,22.516666,0.712031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10349428,4.139925e-06,0.26964378,0.26964378,0.013353284,0.0984588,0.2123539,0.033047993
g_0,0,Bédier–Oudiné (13e),55,0,-500.0,-700.0000000018626,860.2325267057784,860.2325267057784,10551.067,0.2640885,0.090329476,0.13534543,0.15262356,0.17398164,0.1111375,0.03254316,0.021354884,0.7550424,0.015333929,0.16818848,0.7984033,0.12538405,20520.0,22.516666,0.712031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10349428,4.139925e-06,0.26964378,0.26964378,0.013353284,0.0984588,0.2123539,0.033047993
g_0,0,Bédier–Oudiné (13e),56,0,-500.0,-600.0000000009313,781.0249675913809,781.0249675913809,10551.067,0.2640885,0.090329476,0.13534543,0.15262356,0.17398164,0.1111375,0.03254316,0.021354884,0.7550424,0.015333929,0.16818848,0.7984033,0.12538405,20520.0,22.516666,0.712031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10349428,4.139925e-06,0.26964378,0.26964378,0.013353284,0.0984588,0.2123539,0.033047993
g_0,0,Bédier–Oudiné (13e),57,0,-500.0,-500.0000000009313,707.106781187206,707.106781187206,10551.067,0.2640885,0.090329476,0.13534543,0.15262356,0.17398164,0.1111375,0.03254316,0.021354884,0.7550424,0.015333929,0.16818848,0.7984033,0.12538405,20520.0,22.516666,0.712031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.10349428,4.139925e-06,0.26964378,0.26964378,0.013353284,0.0984588,0.2123539,0.033047993
g_0,0,Bédier–Oudiné (13e),58,0,-500.0,-400.0000000009313,640.3124237438667,640.3124237438667,10551.067,0.2640885,0.090329476,0.13534543,0.15262356,0.17398164,0.1111375,0.03254316,0.021354884,0.7550424,0.015333929,0.16818848,0.7984033,0.12538405,20520.0,22.516666,0.712031,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.10349428,4.139925e-06,0.26964378,0.26964378,0.013353284,0.0984588,0.2123539,0.033047993
g_0,0,Bédier–Oudiné (13e),59,0,-500.0,-300.0000000009313,583.0951894850092,583.0951894850092,10551.067,0.2640885,0.090329476,0.13534543,0.15262356,0.17398164,0.1111375,0.03254316,0.021354884,0.7550424,0.015333929,0.16818848,0.7984033,0.12538405,20520.0,22.516666,0.712031,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.10349428,4.139925e-06,0.26964378,0.26964378,0.013353284,0.0984588,0.2123539,0.033047993
g_0,0,Bédier–Oudiné (13e),60,0,-500.0,-200.00000000093132,538.5164807137963,538.5164807137963,10551.067,0.2640885,0.090329476,0.13534543,0.15262356,0.17398164,0.1111375,0.03254316,0.021354884,0.7550424,0.015333929,0.16818848,0.7984033,0.12538405,20520.0,22.516666,0.712031,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.10349428,4.139925e-06,0.26964378,0.26964378,0.013353284,0.0984588,0.2123539,0.033047993
g_0,0,Bédier–Oudiné (13e),61,0,-500.0,-100.00000000186265,509.90195135964376,509.90195135964376,10551.067,0.2640885,0.090329476,0.13534543,0.15262356,0.17398164,0.1111375,0.03254316,0.021354884,0.7550424,0.015333929,0.16818848,0.7984033,0.12538405,20520.0,22.516666,0.712031,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.10349428,4.139925e-06,0.26964378,0.26964378,0.013353284,0.0984588,0.2123539,0.033047993
g_0,0,Bédier–Oudiné (13e),62,0,-500.0,0.0,500.0,500.0,10551.067,0.2640885,0.090329476,0.13534543,0.15262356,0.17398164,0.1111375,0.03254316,0.021354884,0.7550424,0.015333929,0.16818848,0.7984033,0.12538405,20520.0,22.516666,0.712031,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.10349428,4.139925e-06,0.26964378,0.26964378,0.013353284,0.0984588,0.2123539,0.033047993
g_0,0,Bédier–Oudiné (13e),63,0,-500.0,100.0,509.9019513592785,509.9019513592785,10551.067,0.2640885,0.090329476,0.13534543,0.15262356,0.17398164,0.1111375,0.03254316,0.021354884,0.7550424,0.015333929,0.16818848,0.7984033,0.12538405,20520.0,22.516666,0.712031,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.10349428,4.139925e-06,0.26964378,0.26964378,0.013353284,0.0984588,0.2123539,0.033047993
g_0,0,Bédier–Oudiné (13e),64,0,-500.0,199.99999999906868,538.5164807131046,538.5164807131046,10551.067,0.2640885,0.090329476,0.13534543,0.15262356,0.17398164,0.1111375,0.03254316,0.021354884,0.7550424,0.015333929,0.16818848,0.7984033,0.12538405,20520.0,22.516666,0.712031,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.10349428,4.139925e-06,0.26964378,0.26964378,0.013353284,0.0984588,0.2123539,0.033047993
g_0,0,Bédier–Oudiné (13e),65,0,-500.0,299.9999999990687,583.0951894840509,583.0951894840509,10551.067,0.2640885,0.090329476,0.13534543,0.15262356,0.17398164,0.1111375,0.03254316,0.021354884,0.7550424,0.015333929,0.16818848,0.7984033,0.12538405,20520.0,22.516666,0.712031,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.10349428,4.139925e-06,0.26964378,0.26964378,0.013353284,0.0984588,0.2123539,0.033047993
g_0,0,Bédier–Oudiné (13e),66,0,-500.0,399.9999999990687,640.3124237427031,640.3124237427031,10551.067,0.2640885,0.090329476,0.13534543,0.15262356,0.17398164,0.1111375,0.03254316,0.021354884,0.7550424,0.015333929,0.16818848,0.7984033,0.12538405,20520.0,22.516666,0.712031,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.10349428,4.139925e-06,0.26964378,0.26964378,0.013353284,0.0984588,0.2123539,0.033047993
g_0,0,Bédier–Oudiné (13e),67,0,-500.0,499.99999999813735,707.1067811852305,707.1067811852305,10551.067,0.2640885,0.090329476,0.13534543,0.15262356,0.17398164,0.1111375,0.03254316,0.021354884,0.7550424,0.015333929,0.16818848,0.7984033,0.12538405,20520.0,22.516666,0.712031,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.10349428,4.139925e-06,0.26964378,0.26964378,0.013353284,0.0984588,0.2123539,0.033047993
g_0,0,Bédier–Oudiné (13e),68,0,-500.0,599.9999999981374,781.0249675892345,781.0249675892345,10551.067,0.2640885,0.090329476,0.13534543,0.15262356,0.17398164,0.1111375,0.03254316,0.021354884,0.7550424,0.015333929,0.16818848,0.7984033,0.12538405,20520.0,22.516666,0.712031,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.10349428,4.139925e-06,0.26964378,0.26964378,0.013353284,0.0984588,0.2123539,0.033047993
g_0,0,Bédier–Oudiné (13e),69,0,-500.0,699.9999999990687,860.2325267035048,860.2325267035048,10551.067,0.2640885,0.090329476,0.13534543,0.15262356,0.17398164,0.1111375,0.03254316,0.021354884,0.7550424,0.015333929,0.16818848,0.7984033,0.12538405,20520.0,22.516666,0.712031,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10349428,4.139925e-06,0.26964378,0.26964378,0.013353284,0.0984588,0.2123539,0.033047993
g_0,0,Bédier–Oudiné (13e),70,0,-500.0,799.9999999990687,943.3981132048706,943.3981132048706,10551.067,0.2640885,0.090329476,0.13534543,0.15262356,0.17398164,0.1111375,0.03254316,0.021354884,0.7550424,0.015333929,0.16818848,0.7984033,0.12538405,20520.0,22.516666,0.712031,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.10349428,4.139925e-06,0.26964378,0.26964378,0.013353284,0.0984588,0.2123539,0.033047993
g_0,0,Bédier–Oudiné (13e),71,0,-400.0000000000582,-900.000000002794,984.8857801821873,984.8857801821873,10551.067,0.2640885,0.090329476,0.13534543,0.15262356,0.17398164,0.1111375,0.03254316,0.021354884,0.7550424,0.015333929,0.16818848,0.7984033,0.12538405,20520.0,22.516666,0.712031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10349428,4.139925e-06,0.26964378,0.26964378,0.013353284,0.0984588,0.2123539,0.033047993
g_0,0,Bédier–Oudiné (13e),72,0,-400.0000000000582,-800.0000000009313,894.4271910007749,894.4271910007749,10551.067,0.2640885,0.090329476,0.13534543,0.15262356,0.17398164,0.1111375,0.03254316,0.021354884,0.7550424,0.015333929,0.16818848,0.7984033,0.12538405,20520.0,22.516666,0.712031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10349428,4.139925e-06,0.26964378,0.26964378,0.013353284,0.0984588,0.2123539,0.033047993
g_0,0,Bédier–Oudiné (13e),73,0,-400.0000000000582,-700.0000000018626,806.2257748315011,806.2257748315011,10551.067,0.2640885,0.090329476,0.13534543,0.15262356,0.17398164,0.1111375,0.03254316,0.021354884,0.7550424,0.015333929,0.16818848,0.7984033,0.12538405,20520.0,22.516666,0.712031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10349428,4.139925e-06,0.26964378,0.26964378,0.013353284,0.0984588,0.2123539,0.033047993
g_0,0,Bédier–Oudiné (13e),74,0,-400.0000000000582,-600.0000000009313,721.110255093605,721.110255093605,10551.067,0.2640885,0.090329476,0.13534543,0.15262356,0.17398164,0.1111375,0.03254316,0.021354884,0.7550424,0.015333929,0.16818848,0.7984033,0.12538405,20520.0,22.516666,0.712031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.10349428,4.139925e-06,0.26964378,0.26964378,0.013353284,0.0984588,0.2123539,0.033047993
g_0,0,Bédier–Oudiné (13e),75,0,-400.0000000000582,-500.0000000009313,640.3124237440485,640.3124237440485,10551.067,0.2640885,0.090329476,0.13534543,0.15262356,0.17398164,0.1111375,0.03254316,0.021354884,0.7550424,0.015333929,0.16818848,0.7984033,0.12538405,20520.0,22.516666,0.712031,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.10349428,4.139925e-06,0.26964378,0.26964378,0.013353284,0.0984588,0.2123539,0.033047993
g_0,0,Bédier–Oudiné (13e),76,0,-400.0000000000582,-400.0000000009313,565.6854249499377,565.6854249499377,10551.067,0.2640885,0.090329476,0.13534543,0.15262356,0.17398164,0.1111375,0.03254316,0.021354884,0.7550424,0.015333929,0.16818848,0.7984033,0.12538405,20520.0,22.516666,0.712031,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.10349428,4.139925e-06,0.26964378,0.26964378,0.013353284,0.0984588,0.2123539,0.033047993
g_0,0,Bédier–Oudiné (13e),77,0,-400.0000000000582,-300.0000000009313,500.0000000006054,500.0000000006054,10551.067,0.2640885,0.090329476,0.13534543,0.15262356,0.17398164,0.1111375,0.03254316,0.021354884,0.7550424,0.015333929,0.16818848,0.7984033,0.12538405,20520.0,22.516666,0.712031,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.10349428,4.139925e-06,0.26964378,0.26964378,0.013353284,0.0984588,0.2123539,0.033047993
g_0,0,Bédier–Oudiné (13e),78,0,-400.0000000000582,-200.00000000093132,447.2135955004265,447.2135955004265,10551.067,0.2640885,0.090329476,0.13534543,0.15262356,0.17398164,0.1111375,0.03254316,0.021354884,0.7550424,0.015333929,0.16818848,0.7984033,0.12538405,20520.0,22.516666,0.712031,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.10349428,4.139925e-06,0.26964378,0.26964378,0.013353284,0.0984588,0.2123539,0.033047993
g_0,0,Bédier–Oudiné (13e),79,0,-400.0000000000582,-100.00000000186265,412.3105625622743,412.3105625622743,10551.067,0.2640885,0.090329476,0.13534543,0.15262356,0.17398164,0.1111375,0.03254316,0.021354884,0.7550424,0.015333929,0.16818848,0.7984033,0.12538405,20520.0,22.516666,0.712031,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.10349428,4.139925e-06,0.26964378,0.26964378,0.013353284,0.0984588,0.2123539,0.033047993
g_0,0,Bédier–Oudiné (13e),80,0,-400.0000000000582,0.0,400.0000000000582,400.0000000000582,10551.067,0.2640885,0.090329476,0.13534543,0.15262356,0.17398164,0.1111375,0.03254316,0.021354884,0.7550424,0.015333929,0.16818848,0.7984033,0.12538405,20520.0,22.516666,0.712031,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.10349428,4.139925e-06,0.26964378,0.26964378,0.013353284,0.0984588,0.2123539,0.033047993
g_0,0,Bédier–Oudiné (13e),81,0,-400.0000000000582,100.0,412.3105625618225,412.3105625618225,10551.067,0.2640885,0.090329476,0.13534543,0.15262356,0.17398164,0.1111375,0.03254316,0.021354884,0.7550424,0.015333929,0.16818848,0.7984033,0.12538405,20520.0,22.516666,0.712031,0.0,0.0,0.0,0.0,3.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.10349428,4.139925e-06,0.26964378,0.26964378,0.013353284,0.0984588,0.2123539,0.033047993
g_0,0,Bédier–Oudiné (13e),82,0,-400.0000000000582,199.99999999906868,447.2135954995935,447.2135954995935,10551.067,0.2640885,0.090329476,0.13534543,0.15262356,0.17398164,0.1111375,0.03254316,0.021354884,0.7550424,0.015333929,0.16818848,0.7984033,0.12538405,20520.0,22.516666,0.712031,0.0,0.0,0.0,0.0,3.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.10349428,4.139925e-06,0.26964378,0.26964378,0.013353284,0.0984588,0.2123539,0.033047993
g_0,0,Bédier–Oudiné (13e),83,0,-400.0000000000582,299.9999999990687,499.9999999994878,499.9999999994878,10551.067,0.2640885,0.090329476,0.13534543,0.15262356,0.17398164,0.1111375,0.03254316,0.021354884,0.7550424,0.015333929,0.16818848,0.7984033,0.12538405,20520.0,22.516666,0.712031,0.0,0.0,0.0,0.0,3.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.10349428,4.139925e-06,0.26964378,0.26964378,0.013353284,0.0984588,0.2123539,0.033047993
g_0,0,Bédier–Oudiné (13e),84,0,-400.0000000000582,399.9999999990687,565.6854249486206,565.6854249486206,10551.067,0.2640885,0.090329476,0.13534543,0.15262356,0.17398164,0.1111375,0.03254316,0.021354884,0.7550424,0.015333929,0.16818848,0.7984033,0.12538405,20520.0,22.516666,0.712031,0.0,0.0,0.0,0.0,3.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.10349428,4.139925e-06,0.26964378,0.26964378,0.013353284,0.0984588,0.2123539,0.033047993
g_0,0,Bédier–Oudiné (13e),85,0,-400.0000000000582,499.99999999813735,640.3124237418667,640.3124237418667,10551.067,0.2640885,0.090329476,0.13534543,0.15262356,0.17398164,0.1111375,0.03254316,0.021354884,0.7550424,0.015333929,0.16818848,0.7984033,0.12538405,20520.0,22.516666,0.712031,0.0,0.0,0.0,0.0,4.0,0.0,1.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.10349428,4.139925e-06,0.26964378,0.26964378,0.013353284,0.0984588,0.2123539,0.033047993
g_0,0,Bédier–Oudiné (13e),86,0,-400.0000000000582,599.9999999981374,721.1102550912804,721.1102550912804,10551.067,0.2640885,0.090329476,0.13534543,0.15262356,0.17398164,0.1111375,0.03254316,0.021354884,0.7550424,0.015333929,0.16818848,0.7984033,0.12538405,20520.0,22.516666,0.712031,0.0,0.0,0.0,0.0,5.0,0.0,1.0,2.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.10349428,4.139925e-06,0.26964378,0.26964378,0.013353284,0.0984588,0.2123539,0.033047993
g_0,0,Bédier–Oudiné (13e),87,0,-400.0000000000582,699.9999999990687,806.2257748290752,806.2257748290752,10551.067,0.2640885,0.090329476,0.13534543,0.15262356,0.17398164,0.1111375,0.03254316,0.021354884,0.7550424,0.015333929,0.16818848,0.7984033,0.12538405,20520.0,22.516666,0.712031,0.0,0.0,0.0,0.0,3.0,0.0,1.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.10349428,4.139925e-06,0.26964378,0.26964378,0.013353284,0.0984588,0.2123539,0.033047993
g_0,0,Bédier–Oudiné (13e),88,0,-400.0000000000582,799.9999999990687,894.4271909991089,894.4271909991089,10551.067,0.2640885,0.090329476,0.13534543,0.15262356,0.17398164,0.1111375,0.03254316,0.021354884,0.7550424,0.015333929,0.16818848,0.7984033,0.12538405,20520.0,22.516666,0.712031,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.10349428,4.139925e-06,0.26964378,0.26964378,0.013353284,0.0984588,0.2123539,0.033047993
g_0,0,Bédier–Oudiné (13e),89,0,-400.0000000000582,899.9999999990687,984.8857801787831,984.8857801787831,10551.067,0.2640885,0.090329476,0.13534543,0.15262356,0.17398164,0.1111375,0.03254316,0.021354884,0.7550424,0.015333929,0.16818848,0.7984033,0.12538405,20520.0,22.516666,0.712031,0.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.10349428,4.139925e-06,0.26964378,0.26964378,0.013353284,0.0984588,0.2123539,0.033047993
g_0,0,Bédier–Oudiné (13e),90,0,-300.0,-900.000000002794,948.6832980531644,948.6832980531644,10551.067,0.2640885,0.090329476,0.13534543,0.15262356,0.17398164,0.1111375,0.03254316,0.021354884,0.7550424,0.015333929,0.16818848,0.7984033,0.12538405,20520.0,22.516666,0.712031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10349428,4.139925e-06,0.26964378,0.26964378,0.013353284,0.0984588,0.2123539,0.033047993
g_0,0,Bédier–Oudiné (13e),91,0,-300.0,-800.0000000009313,854.4003745326252,854.4003745326252,10551.067,0.2640885,0.090329476,0.13534543,0.15262356,0.17398164,0.1111375,0.03254316,0.021354884,0.7550424,0.015333929,0.16818848,0.7984033,0.12538405,20520.0,22.516666,0.712031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10349428,4.139925e-06,0.26964378,0.26964378,0.013353284,0.0984588,0.2123539,0.033047993
g_0,0,Bédier–Oudiné (13e),92,0,-300.0,-700.0000000018626,761.5773105881028,761.5773105881028,10551.067,0.2640885,0.090329476,0.13534543,0.15262356,0.17398164,0.1111375,0.03254316,0.021354884,0.7550424,0.015333929,0.16818848,0.7984033,0.12538405,20520.0,22.516666,0.712031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.10349428,4.139925e-06,0.26964378,0.26964378,0.013353284,0.0984588,0.2123539,0.033047993
g_0,0,Bédier–Oudiné (13e),93,0,-300.0,-600.0000000009313,670.8203932507699,670.8203932507699,10551.067,0.2640885,0.090329476,0.13534543,0.15262356,0.17398164,0.1111375,0.03254316,0.021354884,0.7550424,0.015333929,0.16818848,0.7984033,0.12538405,20520.0,22.516666,0.712031,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.10349428,4.139925e-06,0.26964378,0.26964378,0.013353284,0.0984588,0.2123539,0.033047993
g_0,0,Bédier–Oudiné (13e),94,0,-300.0,-500.0000000009313,583.0951894853287,583.0951894853287,10551.067,0.2640885,0.090329476,0.13534543,0.15262356,0.17398164,0.1111375,0.03254316,0.021354884,0.7550424,0.015333929,0.16818848,0.7984033,0.12538405,20520.0,22.516666,0.712031,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.10349428,4.139925e-06,0.26964378,0.26964378,0.013353284,0.0984588,0.2123539,0.033047993
g_0,0,Bédier–Oudiné (13e),95,0,-300.0,-400.0000000009313,500.00000000074505,500.00000000074505,10551.067,0.2640885,0.090329476,0.13534543,0.15262356,0.17398164,0.1111375,0.03254316,0.021354884,0.7550424,0.015333929,0.16818848,0.7984033,0.12538405,20520.0,22.516666,0.712031,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.10349428,4.139925e-06,0.26964378,0.26964378,0.013353284,0.0984588,0.2123539,0.033047993
g_0,0,Bédier–Oudiné (13e),96,0,-300.0,-300.0000000009313,424.26406871258706,424.26406871258706,10551.067,0.2640885,0.090329476,0.13534543,0.15262356,0.17398164,0.1111375,0.03254316,0.021354884,0.7550424,0.015333929,0.16818848,0.7984033,0.12538405,20520.0,22.516666,0.712031,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.10349428,4.139925e-06,0.26964378,0.26964378,0.013353284,0.0984588,0.2123539,0.033047993
g_0,0,Bédier–Oudiné (13e),97,0,-300.0,-200.00000000093132,360.5551275469155,360.5551275469155,10551.067,0.2640885,0.090329476,0.13534543,0.15262356,0.17398164,0.1111375,0.03254316,0.021354884,0.7550424,0.015333929,0.16818848,0.7984033,0.12538405,20520.0,22.516666,0.712031,0.0,0.0,0.0,0.0,3.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.10349428,4.139925e-06,0.26964378,0.26964378,0.013353284,0.0984588,0.2123539,0.033047993
g_0,0,Bédier–Oudiné (13e),98,0,-300.0,-100.00000000186265,316.227766017427,316.227766017427,10551.067,0.2640885,0.090329476,0.13534543,0.15262356,0.17398164,0.1111375,0.03254316,0.021354884,0.7550424,0.015333929,0.16818848,0.7984033,0.12538405,20520.0,22.516666,0.712031,0.0,0.0,0.0,0.0,3.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.10349428,4.139925e-06,0.26964378,0.26964378,0.013353284,0.0984588,0.2123539,0.033047993
